%
% ARFF data file, generated by KNIME
%
% Date: Thu Jun 22 13:06:10 CEST 2017
% User: guillaume
%

@RELATION DataTable
@ATTRIBUTE parents	{usual,pretentious,great-pret}
@ATTRIBUTE has-nurs	{proper,less-proper,improper,critical,very-crit}
@ATTRIBUTE form	{complete,completed,incomplete,foster}
@ATTRIBUTE children	INTEGER
@ATTRIBUTE housing	{convenient,less-conv,critical}
@ATTRIBUTE finance	{convenient,inconv}
@ATTRIBUTE social	{nonprob,slightly-prob,problematic}
@ATTRIBUTE health	{recommended,priority,not-recom}
@ATTRIBUTE Class	{false,cortana}

@DATA
pretentious,critical,completed,3,convenient,inconv,slightly-prob,priority,false
pretentious,critical,completed,3,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,completed,3,convenient,inconv,problematic,recommended,false
pretentious,critical,completed,3,convenient,inconv,problematic,priority,false
pretentious,critical,completed,3,convenient,inconv,problematic,not-recom,false
pretentious,critical,completed,3,less-conv,convenient,nonprob,recommended,false
pretentious,critical,completed,3,less-conv,convenient,nonprob,priority,false
pretentious,critical,completed,3,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,completed,3,less-conv,convenient,slightly-prob,recommended,false
pretentious,critical,completed,3,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,completed,3,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,completed,3,less-conv,convenient,problematic,recommended,false
pretentious,critical,completed,3,less-conv,convenient,problematic,priority,false
pretentious,critical,completed,3,less-conv,convenient,problematic,not-recom,false
pretentious,critical,completed,3,less-conv,inconv,nonprob,recommended,false
pretentious,critical,completed,3,less-conv,inconv,nonprob,priority,false
pretentious,critical,completed,3,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,completed,3,less-conv,inconv,slightly-prob,recommended,false
pretentious,critical,completed,3,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,completed,3,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,completed,3,less-conv,inconv,problematic,recommended,false
pretentious,critical,completed,3,less-conv,inconv,problematic,priority,false
pretentious,critical,completed,3,less-conv,inconv,problematic,not-recom,false
pretentious,critical,completed,3,critical,convenient,nonprob,recommended,false
pretentious,critical,completed,3,critical,convenient,nonprob,priority,false
pretentious,critical,completed,3,critical,convenient,nonprob,not-recom,false
pretentious,critical,completed,3,critical,convenient,slightly-prob,recommended,false
pretentious,critical,completed,3,critical,convenient,slightly-prob,priority,false
pretentious,critical,completed,3,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,completed,3,critical,convenient,problematic,recommended,false
pretentious,critical,completed,3,critical,convenient,problematic,priority,false
pretentious,critical,completed,3,critical,convenient,problematic,not-recom,false
pretentious,critical,completed,3,critical,inconv,nonprob,recommended,false
pretentious,critical,completed,3,critical,inconv,nonprob,priority,false
pretentious,critical,completed,3,critical,inconv,nonprob,not-recom,false
pretentious,critical,completed,3,critical,inconv,slightly-prob,recommended,false
pretentious,critical,completed,3,critical,inconv,slightly-prob,priority,false
pretentious,critical,completed,3,critical,inconv,slightly-prob,not-recom,false
pretentious,critical,completed,3,critical,inconv,problematic,recommended,false
pretentious,critical,completed,3,critical,inconv,problematic,priority,false
pretentious,critical,completed,3,critical,inconv,problematic,not-recom,false
pretentious,critical,completed,?,convenient,convenient,nonprob,recommended,cortana
pretentious,critical,completed,?,convenient,convenient,nonprob,priority,false
pretentious,critical,completed,?,convenient,convenient,nonprob,not-recom,false
pretentious,critical,completed,?,convenient,convenient,slightly-prob,recommended,cortana
pretentious,critical,completed,?,convenient,convenient,slightly-prob,priority,false
pretentious,critical,completed,?,convenient,convenient,slightly-prob,not-recom,false
pretentious,critical,completed,?,convenient,convenient,problematic,recommended,false
pretentious,critical,completed,?,convenient,convenient,problematic,priority,false
pretentious,critical,completed,?,convenient,convenient,problematic,not-recom,false
pretentious,critical,completed,?,convenient,inconv,nonprob,recommended,false
pretentious,critical,completed,?,convenient,inconv,nonprob,priority,false
pretentious,critical,completed,?,convenient,inconv,nonprob,not-recom,false
pretentious,critical,completed,?,convenient,inconv,slightly-prob,recommended,false
pretentious,critical,completed,?,convenient,inconv,slightly-prob,priority,false
pretentious,critical,completed,?,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,completed,?,convenient,inconv,problematic,recommended,false
pretentious,critical,completed,?,convenient,inconv,problematic,priority,false
pretentious,critical,completed,?,convenient,inconv,problematic,not-recom,false
pretentious,critical,completed,?,less-conv,convenient,nonprob,recommended,false
pretentious,critical,completed,?,less-conv,convenient,nonprob,priority,false
pretentious,critical,completed,?,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,completed,?,less-conv,convenient,slightly-prob,recommended,false
pretentious,critical,completed,?,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,completed,?,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,completed,?,less-conv,convenient,problematic,recommended,false
pretentious,critical,completed,?,less-conv,convenient,problematic,priority,false
pretentious,critical,completed,?,less-conv,convenient,problematic,not-recom,false
pretentious,critical,completed,?,less-conv,inconv,nonprob,recommended,false
pretentious,critical,completed,?,less-conv,inconv,nonprob,priority,false
pretentious,critical,completed,?,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,completed,?,less-conv,inconv,slightly-prob,recommended,false
pretentious,critical,completed,?,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,completed,?,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,completed,?,less-conv,inconv,problematic,recommended,false
pretentious,critical,completed,?,less-conv,inconv,problematic,priority,false
pretentious,critical,completed,?,less-conv,inconv,problematic,not-recom,false
pretentious,critical,completed,?,critical,convenient,nonprob,recommended,false
pretentious,critical,completed,?,critical,convenient,nonprob,priority,false
pretentious,critical,completed,?,critical,convenient,nonprob,not-recom,false
pretentious,critical,completed,?,critical,convenient,slightly-prob,recommended,false
pretentious,critical,completed,?,critical,convenient,slightly-prob,priority,false
pretentious,critical,completed,?,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,completed,?,critical,convenient,problematic,recommended,false
pretentious,critical,completed,?,critical,convenient,problematic,priority,false
pretentious,critical,completed,?,critical,convenient,problematic,not-recom,false
pretentious,critical,completed,?,critical,inconv,nonprob,recommended,false
pretentious,critical,completed,?,critical,inconv,nonprob,priority,false
pretentious,critical,completed,?,critical,inconv,nonprob,not-recom,false
pretentious,critical,completed,?,critical,inconv,slightly-prob,recommended,false
pretentious,critical,completed,?,critical,inconv,slightly-prob,priority,false
pretentious,critical,completed,?,critical,inconv,slightly-prob,not-recom,false
pretentious,critical,completed,?,critical,inconv,problematic,recommended,false
pretentious,critical,completed,?,critical,inconv,problematic,priority,false
pretentious,critical,completed,?,critical,inconv,problematic,not-recom,false
pretentious,critical,incomplete,1,convenient,convenient,nonprob,recommended,cortana
pretentious,critical,incomplete,1,convenient,convenient,nonprob,priority,false
pretentious,critical,incomplete,1,convenient,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,1,convenient,convenient,slightly-prob,recommended,cortana
pretentious,critical,incomplete,1,convenient,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,1,convenient,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,1,convenient,convenient,problematic,recommended,false
pretentious,critical,incomplete,1,convenient,convenient,problematic,priority,false
pretentious,critical,incomplete,1,convenient,convenient,problematic,not-recom,false
pretentious,critical,incomplete,1,convenient,inconv,nonprob,recommended,cortana
pretentious,critical,incomplete,1,convenient,inconv,nonprob,priority,false
pretentious,critical,incomplete,1,convenient,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,1,convenient,inconv,slightly-prob,recommended,cortana
pretentious,critical,incomplete,1,convenient,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,1,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,1,convenient,inconv,problematic,recommended,false
pretentious,critical,incomplete,1,convenient,inconv,problematic,priority,false
pretentious,critical,incomplete,1,convenient,inconv,problematic,not-recom,false
pretentious,critical,incomplete,1,less-conv,convenient,nonprob,recommended,cortana
pretentious,critical,incomplete,1,less-conv,convenient,nonprob,priority,false
pretentious,critical,incomplete,1,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,1,less-conv,convenient,slightly-prob,recommended,cortana
pretentious,critical,incomplete,1,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,1,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,1,less-conv,convenient,problematic,recommended,false
pretentious,critical,incomplete,1,less-conv,convenient,problematic,priority,false
pretentious,critical,incomplete,1,less-conv,convenient,problematic,not-recom,false
pretentious,critical,incomplete,1,less-conv,inconv,nonprob,recommended,cortana
pretentious,critical,incomplete,1,less-conv,inconv,nonprob,priority,false
pretentious,critical,incomplete,1,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,1,less-conv,inconv,slightly-prob,recommended,cortana
pretentious,critical,incomplete,1,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,1,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,1,less-conv,inconv,problematic,recommended,false
pretentious,critical,incomplete,1,less-conv,inconv,problematic,priority,false
pretentious,critical,incomplete,1,less-conv,inconv,problematic,not-recom,false
pretentious,critical,incomplete,1,critical,convenient,nonprob,recommended,false
pretentious,critical,incomplete,1,critical,convenient,nonprob,priority,false
pretentious,critical,incomplete,1,critical,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,1,critical,convenient,slightly-prob,recommended,false
pretentious,critical,incomplete,1,critical,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,1,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,1,critical,convenient,problematic,recommended,false
pretentious,critical,incomplete,1,critical,convenient,problematic,priority,false
pretentious,critical,incomplete,1,critical,convenient,problematic,not-recom,false
pretentious,critical,incomplete,1,critical,inconv,nonprob,recommended,false
pretentious,critical,incomplete,1,critical,inconv,nonprob,priority,false
pretentious,critical,incomplete,1,critical,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,1,critical,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,1,critical,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,1,critical,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,1,critical,inconv,problematic,recommended,false
pretentious,critical,incomplete,1,critical,inconv,problematic,priority,false
pretentious,critical,incomplete,1,critical,inconv,problematic,not-recom,false
pretentious,critical,incomplete,2,convenient,convenient,nonprob,recommended,cortana
pretentious,critical,incomplete,2,convenient,convenient,nonprob,priority,false
pretentious,critical,incomplete,2,convenient,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,2,convenient,convenient,slightly-prob,recommended,cortana
pretentious,critical,incomplete,2,convenient,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,2,convenient,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,2,convenient,convenient,problematic,recommended,false
pretentious,critical,incomplete,2,convenient,convenient,problematic,priority,false
pretentious,critical,incomplete,2,convenient,convenient,problematic,not-recom,false
pretentious,critical,incomplete,2,convenient,inconv,nonprob,recommended,false
pretentious,critical,incomplete,2,convenient,inconv,nonprob,priority,false
pretentious,critical,incomplete,2,convenient,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,2,convenient,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,2,convenient,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,2,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,2,convenient,inconv,problematic,recommended,false
pretentious,critical,incomplete,2,convenient,inconv,problematic,priority,false
pretentious,critical,incomplete,2,convenient,inconv,problematic,not-recom,false
pretentious,critical,incomplete,2,less-conv,convenient,nonprob,recommended,false
pretentious,critical,incomplete,2,less-conv,convenient,nonprob,priority,false
pretentious,critical,incomplete,2,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,2,less-conv,convenient,slightly-prob,recommended,false
pretentious,critical,incomplete,2,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,2,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,2,less-conv,convenient,problematic,recommended,false
pretentious,critical,incomplete,2,less-conv,convenient,problematic,priority,false
pretentious,critical,incomplete,2,less-conv,convenient,problematic,not-recom,false
pretentious,critical,incomplete,2,less-conv,inconv,nonprob,recommended,false
pretentious,critical,incomplete,2,less-conv,inconv,nonprob,priority,false
pretentious,critical,incomplete,2,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,2,less-conv,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,2,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,2,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,2,less-conv,inconv,problematic,recommended,false
pretentious,critical,incomplete,2,less-conv,inconv,problematic,priority,false
pretentious,critical,incomplete,2,less-conv,inconv,problematic,not-recom,false
pretentious,critical,incomplete,2,critical,convenient,nonprob,recommended,false
pretentious,critical,incomplete,2,critical,convenient,nonprob,priority,false
pretentious,critical,incomplete,2,critical,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,2,critical,convenient,slightly-prob,recommended,false
pretentious,critical,incomplete,2,critical,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,2,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,2,critical,convenient,problematic,recommended,false
pretentious,critical,incomplete,2,critical,convenient,problematic,priority,false
pretentious,critical,incomplete,2,critical,convenient,problematic,not-recom,false
pretentious,critical,incomplete,2,critical,inconv,nonprob,recommended,false
pretentious,critical,incomplete,2,critical,inconv,nonprob,priority,false
pretentious,critical,incomplete,2,critical,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,2,critical,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,2,critical,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,2,critical,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,2,critical,inconv,problematic,recommended,false
pretentious,critical,incomplete,2,critical,inconv,problematic,priority,false
pretentious,critical,incomplete,2,critical,inconv,problematic,not-recom,false
pretentious,critical,incomplete,3,convenient,convenient,nonprob,recommended,cortana
pretentious,critical,incomplete,3,convenient,convenient,nonprob,priority,false
pretentious,critical,incomplete,3,convenient,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,3,convenient,convenient,slightly-prob,recommended,cortana
pretentious,critical,incomplete,3,convenient,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,3,convenient,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,3,convenient,convenient,problematic,recommended,false
pretentious,critical,incomplete,3,convenient,convenient,problematic,priority,false
pretentious,critical,incomplete,3,convenient,convenient,problematic,not-recom,false
pretentious,critical,incomplete,3,convenient,inconv,nonprob,recommended,false
pretentious,critical,incomplete,3,convenient,inconv,nonprob,priority,false
pretentious,critical,incomplete,3,convenient,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,3,convenient,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,3,convenient,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,3,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,3,convenient,inconv,problematic,recommended,false
pretentious,critical,incomplete,3,convenient,inconv,problematic,priority,false
pretentious,critical,incomplete,3,convenient,inconv,problematic,not-recom,false
pretentious,critical,incomplete,3,less-conv,convenient,nonprob,recommended,false
pretentious,critical,incomplete,3,less-conv,convenient,nonprob,priority,false
pretentious,critical,incomplete,3,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,3,less-conv,convenient,slightly-prob,recommended,false
pretentious,critical,incomplete,3,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,3,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,3,less-conv,convenient,problematic,recommended,false
pretentious,critical,incomplete,3,less-conv,convenient,problematic,priority,false
pretentious,critical,incomplete,3,less-conv,convenient,problematic,not-recom,false
pretentious,critical,incomplete,3,less-conv,inconv,nonprob,recommended,false
pretentious,critical,incomplete,3,less-conv,inconv,nonprob,priority,false
pretentious,critical,incomplete,3,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,3,less-conv,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,3,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,3,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,3,less-conv,inconv,problematic,recommended,false
pretentious,critical,incomplete,3,less-conv,inconv,problematic,priority,false
pretentious,critical,incomplete,3,less-conv,inconv,problematic,not-recom,false
pretentious,critical,incomplete,3,critical,convenient,nonprob,recommended,false
pretentious,critical,incomplete,3,critical,convenient,nonprob,priority,false
pretentious,critical,incomplete,3,critical,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,3,critical,convenient,slightly-prob,recommended,false
pretentious,critical,incomplete,3,critical,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,3,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,3,critical,convenient,problematic,recommended,false
pretentious,critical,incomplete,3,critical,convenient,problematic,priority,false
pretentious,critical,incomplete,3,critical,convenient,problematic,not-recom,false
pretentious,critical,incomplete,3,critical,inconv,nonprob,recommended,false
pretentious,critical,incomplete,3,critical,inconv,nonprob,priority,false
pretentious,critical,incomplete,3,critical,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,3,critical,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,3,critical,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,3,critical,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,3,critical,inconv,problematic,recommended,false
pretentious,critical,incomplete,3,critical,inconv,problematic,priority,false
pretentious,critical,incomplete,3,critical,inconv,problematic,not-recom,false
pretentious,critical,incomplete,?,convenient,convenient,nonprob,recommended,cortana
pretentious,critical,incomplete,?,convenient,convenient,nonprob,priority,false
pretentious,critical,incomplete,?,convenient,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,?,convenient,convenient,slightly-prob,recommended,cortana
pretentious,critical,incomplete,?,convenient,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,?,convenient,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,?,convenient,convenient,problematic,recommended,false
pretentious,critical,incomplete,?,convenient,convenient,problematic,priority,false
pretentious,critical,incomplete,?,convenient,convenient,problematic,not-recom,false
pretentious,critical,incomplete,?,convenient,inconv,nonprob,recommended,false
pretentious,critical,incomplete,?,convenient,inconv,nonprob,priority,false
pretentious,critical,incomplete,?,convenient,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,?,convenient,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,?,convenient,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,?,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,?,convenient,inconv,problematic,recommended,false
pretentious,critical,incomplete,?,convenient,inconv,problematic,priority,false
pretentious,critical,incomplete,?,convenient,inconv,problematic,not-recom,false
pretentious,critical,incomplete,?,less-conv,convenient,nonprob,recommended,false
pretentious,critical,incomplete,?,less-conv,convenient,nonprob,priority,false
pretentious,critical,incomplete,?,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,?,less-conv,convenient,slightly-prob,recommended,false
pretentious,critical,incomplete,?,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,?,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,?,less-conv,convenient,problematic,recommended,false
pretentious,critical,incomplete,?,less-conv,convenient,problematic,priority,false
pretentious,critical,incomplete,?,less-conv,convenient,problematic,not-recom,false
pretentious,critical,incomplete,?,less-conv,inconv,nonprob,recommended,false
pretentious,critical,incomplete,?,less-conv,inconv,nonprob,priority,false
pretentious,critical,incomplete,?,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,?,less-conv,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,?,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,?,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,?,less-conv,inconv,problematic,recommended,false
pretentious,critical,incomplete,?,less-conv,inconv,problematic,priority,false
pretentious,critical,incomplete,?,less-conv,inconv,problematic,not-recom,false
pretentious,critical,incomplete,?,critical,convenient,nonprob,recommended,false
pretentious,critical,incomplete,?,critical,convenient,nonprob,priority,false
pretentious,critical,incomplete,?,critical,convenient,nonprob,not-recom,false
pretentious,critical,incomplete,?,critical,convenient,slightly-prob,recommended,false
pretentious,critical,incomplete,?,critical,convenient,slightly-prob,priority,false
pretentious,critical,incomplete,?,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,incomplete,?,critical,convenient,problematic,recommended,false
pretentious,critical,incomplete,?,critical,convenient,problematic,priority,false
pretentious,critical,incomplete,?,critical,convenient,problematic,not-recom,false
pretentious,critical,incomplete,?,critical,inconv,nonprob,recommended,false
pretentious,critical,incomplete,?,critical,inconv,nonprob,priority,false
pretentious,critical,incomplete,?,critical,inconv,nonprob,not-recom,false
pretentious,critical,incomplete,?,critical,inconv,slightly-prob,recommended,false
pretentious,critical,incomplete,?,critical,inconv,slightly-prob,priority,false
pretentious,critical,incomplete,?,critical,inconv,slightly-prob,not-recom,false
pretentious,critical,incomplete,?,critical,inconv,problematic,recommended,false
pretentious,critical,incomplete,?,critical,inconv,problematic,priority,false
pretentious,critical,incomplete,?,critical,inconv,problematic,not-recom,false
pretentious,critical,foster,1,convenient,convenient,nonprob,recommended,cortana
pretentious,critical,foster,1,convenient,convenient,nonprob,priority,false
pretentious,critical,foster,1,convenient,convenient,nonprob,not-recom,false
pretentious,critical,foster,1,convenient,convenient,slightly-prob,recommended,cortana
pretentious,critical,foster,1,convenient,convenient,slightly-prob,priority,false
pretentious,critical,foster,1,convenient,convenient,slightly-prob,not-recom,false
pretentious,critical,foster,1,convenient,convenient,problematic,recommended,false
pretentious,critical,foster,1,convenient,convenient,problematic,priority,false
pretentious,critical,foster,1,convenient,convenient,problematic,not-recom,false
pretentious,critical,foster,1,convenient,inconv,nonprob,recommended,false
pretentious,critical,foster,1,convenient,inconv,nonprob,priority,false
pretentious,critical,foster,1,convenient,inconv,nonprob,not-recom,false
pretentious,critical,foster,1,convenient,inconv,slightly-prob,recommended,false
pretentious,critical,foster,1,convenient,inconv,slightly-prob,priority,false
pretentious,critical,foster,1,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,foster,1,convenient,inconv,problematic,recommended,false
pretentious,critical,foster,1,convenient,inconv,problematic,priority,false
pretentious,critical,foster,1,convenient,inconv,problematic,not-recom,false
pretentious,critical,foster,1,less-conv,convenient,nonprob,recommended,false
pretentious,critical,foster,1,less-conv,convenient,nonprob,priority,false
pretentious,critical,foster,1,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,foster,1,less-conv,convenient,slightly-prob,recommended,false
pretentious,critical,foster,1,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,foster,1,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,foster,1,less-conv,convenient,problematic,recommended,false
pretentious,critical,foster,1,less-conv,convenient,problematic,priority,false
pretentious,critical,foster,1,less-conv,convenient,problematic,not-recom,false
pretentious,critical,foster,1,less-conv,inconv,nonprob,recommended,false
pretentious,critical,foster,1,less-conv,inconv,nonprob,priority,false
pretentious,critical,foster,1,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,foster,1,less-conv,inconv,slightly-prob,recommended,false
pretentious,critical,foster,1,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,foster,1,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,foster,1,less-conv,inconv,problematic,recommended,false
pretentious,critical,foster,1,less-conv,inconv,problematic,priority,false
pretentious,critical,foster,1,less-conv,inconv,problematic,not-recom,false
pretentious,critical,foster,1,critical,convenient,nonprob,recommended,false
pretentious,critical,foster,1,critical,convenient,nonprob,priority,false
pretentious,critical,foster,1,critical,convenient,nonprob,not-recom,false
pretentious,critical,foster,1,critical,convenient,slightly-prob,recommended,false
pretentious,critical,foster,1,critical,convenient,slightly-prob,priority,false
pretentious,critical,foster,1,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,foster,1,critical,convenient,problematic,recommended,false
pretentious,critical,foster,1,critical,convenient,problematic,priority,false
pretentious,critical,foster,1,critical,convenient,problematic,not-recom,false
pretentious,critical,foster,1,critical,inconv,nonprob,recommended,false
pretentious,critical,foster,1,critical,inconv,nonprob,priority,false
pretentious,critical,foster,1,critical,inconv,nonprob,not-recom,false
pretentious,critical,foster,1,critical,inconv,slightly-prob,recommended,false
pretentious,critical,foster,1,critical,inconv,slightly-prob,priority,false
pretentious,critical,foster,1,critical,inconv,slightly-prob,not-recom,false
pretentious,critical,foster,1,critical,inconv,problematic,recommended,false
pretentious,critical,foster,1,critical,inconv,problematic,priority,false
pretentious,critical,foster,1,critical,inconv,problematic,not-recom,false
pretentious,critical,foster,2,convenient,convenient,nonprob,recommended,cortana
pretentious,critical,foster,2,convenient,convenient,nonprob,priority,false
pretentious,critical,foster,2,convenient,convenient,nonprob,not-recom,false
pretentious,critical,foster,2,convenient,convenient,slightly-prob,recommended,cortana
pretentious,critical,foster,2,convenient,convenient,slightly-prob,priority,false
pretentious,critical,foster,2,convenient,convenient,slightly-prob,not-recom,false
pretentious,critical,foster,2,convenient,convenient,problematic,recommended,false
pretentious,critical,foster,2,convenient,convenient,problematic,priority,false
pretentious,critical,foster,2,convenient,convenient,problematic,not-recom,false
pretentious,critical,foster,2,convenient,inconv,nonprob,recommended,false
pretentious,critical,foster,2,convenient,inconv,nonprob,priority,false
pretentious,critical,foster,2,convenient,inconv,nonprob,not-recom,false
pretentious,critical,foster,2,convenient,inconv,slightly-prob,recommended,false
pretentious,critical,foster,2,convenient,inconv,slightly-prob,priority,false
pretentious,critical,foster,2,convenient,inconv,slightly-prob,not-recom,false
pretentious,critical,foster,2,convenient,inconv,problematic,recommended,false
pretentious,critical,foster,2,convenient,inconv,problematic,priority,false
pretentious,critical,foster,2,convenient,inconv,problematic,not-recom,false
pretentious,critical,foster,2,less-conv,convenient,nonprob,recommended,false
pretentious,critical,foster,2,less-conv,convenient,nonprob,priority,false
pretentious,critical,foster,2,less-conv,convenient,nonprob,not-recom,false
pretentious,critical,foster,2,less-conv,convenient,slightly-prob,recommended,false
pretentious,critical,foster,2,less-conv,convenient,slightly-prob,priority,false
pretentious,critical,foster,2,less-conv,convenient,slightly-prob,not-recom,false
pretentious,critical,foster,2,less-conv,convenient,problematic,recommended,false
pretentious,critical,foster,2,less-conv,convenient,problematic,priority,false
pretentious,critical,foster,2,less-conv,convenient,problematic,not-recom,false
pretentious,critical,foster,2,less-conv,inconv,nonprob,recommended,false
pretentious,critical,foster,2,less-conv,inconv,nonprob,priority,false
pretentious,critical,foster,2,less-conv,inconv,nonprob,not-recom,false
pretentious,critical,foster,2,less-conv,inconv,slightly-prob,recommended,false
pretentious,critical,foster,2,less-conv,inconv,slightly-prob,priority,false
pretentious,critical,foster,2,less-conv,inconv,slightly-prob,not-recom,false
pretentious,critical,foster,2,less-conv,inconv,problematic,recommended,false
pretentious,critical,foster,2,less-conv,inconv,problematic,priority,false
pretentious,critical,foster,2,less-conv,inconv,problematic,not-recom,false
pretentious,critical,foster,2,critical,convenient,nonprob,recommended,false
pretentious,critical,foster,2,critical,convenient,nonprob,priority,false
pretentious,critical,foster,2,critical,convenient,nonprob,not-recom,false
pretentious,critical,foster,2,critical,convenient,slightly-prob,recommended,false
pretentious,critical,foster,2,critical,convenient,slightly-prob,priority,false
pretentious,critical,foster,2,critical,convenient,slightly-prob,not-recom,false
pretentious,critical,foster,2,critical,convenient,problematic,recommended,false
