Mean_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Mean_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Mean_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_ZeroCrossings_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_Rolloff_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_Flux_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC1_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC2_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC4_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC5_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC11_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Std_Acc1000_Std_Mem40_MFCC12_Power_powerFFT_WinHamming_HopSize512_WinSize512_AudioCh0	Class
"s0.095492"	"s0.057949"	"s0.157242"	"s0.091605"	"s-63.634884"	"s3.423291"	"s1.511996"	"s1.354162"	"s0.479005"	"s0.683116"	"s0.708948"	"s0.755799"	"s0.406906"	"s0.680589"	"s0.461902"	"s0.306841"	"s0.442996"	"s0.055222"	"s0.044367"	"s0.167316"	"s0.042401"	"s4.213629"	"s1.67291"	"s1.103479"	"s0.907449"	"s0.720981"	"s0.620689"	"s0.57845"	"s0.519587"	"s0.505042"	"s0.511229"	"s0.483172"	"s0.476524"	"s0.455146"	"s0.035971"	"s0.032257"	"s0.076661"	"s0.009201"	"s2.59236"	"s0.927415"	"s0.415951"	"s0.406378"	"s0.316378"	"s0.199848"	"s0.190938"	"s0.186937"	"s0.156501"	"s0.175712"	"s0.138678"	"s0.154284"	"s0.145557"	"s0.029929"	"s0.033394"	"s0.056126"	"s0.031823"	"s2.42164"	"s0.466929"	"s0.284771"	"s0.261638"	"s0.214667"	"s0.163208"	"s0.117034"	"s0.125256"	"s0.127194"	"s0.124198"	"s0.094502"	"s0.083633"	"s0.07146"	false
"s0.182962"	"s0.136088"	"s0.326668"	"s0.0859"	"s-61.630555"	"s2.485896"	"s0.524689"	"s1.800186"	"s0.369608"	"s0.341502"	"s0.270512"	"s0.48912"	"s0.704368"	"s0.884882"	"s0.550021"	"s0.554507"	"s0.36432"	"s0.048327"	"s0.047568"	"s0.105287"	"s0.03996"	"s2.819626"	"s0.648618"	"s0.650039"	"s0.653434"	"s0.500749"	"s0.459163"	"s0.454496"	"s0.462653"	"s0.461668"	"s0.430955"	"s0.440575"	"s0.399082"	"s0.429697"	"s0.02301"	"s0.022869"	"s0.041602"	"s0.012335"	"s1.798529"	"s0.298472"	"s0.325001"	"s0.356598"	"s0.200214"	"s0.173951"	"s0.187793"	"s0.225891"	"s0.197072"	"s0.192633"	"s0.199153"	"s0.152191"	"s0.159019"	"s0.013818"	"s0.014759"	"s0.034256"	"s0.032264"	"s1.571354"	"s0.220856"	"s0.156268"	"s0.197875"	"s0.096216"	"s0.075664"	"s0.078362"	"s0.089792"	"s0.069082"	"s0.079875"	"s0.071799"	"s0.052108"	"s0.070879"	false
"s0.065964"	"s0.050723"	"s0.092075"	"s0.087341"	"s-77.388158"	"s7.305978"	"s0.758066"	"s1.308185"	"s0.508352"	"s0.403524"	"s0.269646"	"s0.98943"	"s0.404801"	"s0.008602"	"s0.289024"	"s0.376674"	"s0.24303"	"s0.021937"	"s0.017173"	"s0.048441"	"s0.03803"	"s3.106179"	"s1.02488"	"s0.751576"	"s0.676869"	"s0.617368"	"s0.526074"	"s0.563411"	"s0.55371"	"s0.58382"	"s0.544147"	"s0.519089"	"s0.494853"	"s0.479329"	"s0.020147"	"s0.015925"	"s0.041417"	"s0.009475"	"s3.726268"	"s0.960999"	"s0.55548"	"s0.43012"	"s0.434837"	"s0.277131"	"s0.256551"	"s0.331415"	"s0.637119"	"s0.375473"	"s0.522488"	"s0.390563"	"s0.209408"	"s0.017428"	"s0.017237"	"s0.053475"	"s0.032523"	"s2.767206"	"s0.660664"	"s0.166364"	"s0.209701"	"s0.185866"	"s0.08494"	"s0.163855"	"s0.126078"	"s0.149924"	"s0.130616"	"s0.12149"	"s0.116084"	"s0.084892"	false
"s0.138418"	"s0.104088"	"s0.230593"	"s0.089552"	"s-70.240086"	"s3.421101"	"s0.176276"	"s1.337803"	"s0.155534"	"s1.273386"	"s0.166221"	"s0.439056"	"s0.481451"	"s0.464953"	"s0.455302"	"s0.462654"	"s0.50508"	"s0.055768"	"s0.054791"	"s0.116507"	"s0.040343"	"s4.358782"	"s1.011013"	"s0.844569"	"s0.879526"	"s0.714344"	"s0.654681"	"s0.576063"	"s0.640483"	"s0.620057"	"s0.558637"	"s0.539184"	"s0.53689"	"s0.502134"	"s0.027577"	"s0.025348"	"s0.055588"	"s0.010663"	"s1.576589"	"s0.827134"	"s0.383927"	"s0.510715"	"s0.493031"	"s0.437002"	"s0.222097"	"s0.256836"	"s0.477937"	"s0.259252"	"s0.283669"	"s0.404026"	"s0.217201"	"s0.025473"	"s0.026161"	"s0.041075"	"s0.031722"	"s1.69291"	"s0.380868"	"s0.238154"	"s0.199627"	"s0.137033"	"s0.137973"	"s0.10092"	"s0.146277"	"s0.118056"	"s0.085699"	"s0.110657"	"s0.108748"	"s0.116087"	true
"s0.164512"	"s0.125918"	"s0.274355"	"s0.087079"	"s-67.86592"	"s2.089367"	"s-0.249679"	"s1.869499"	"s1.039851"	"s0.660261"	"s0.91748"	"s0.677896"	"s0.377361"	"s0.899326"	"s0.813074"	"s0.311832"	"s0.549506"	"s0.052417"	"s0.056104"	"s0.108716"	"s0.038762"	"s3.510605"	"s1.005646"	"s0.708248"	"s0.812746"	"s0.677297"	"s0.599441"	"s0.689001"	"s0.578751"	"s0.509235"	"s0.522607"	"s0.511836"	"s0.494694"	"s0.497746"	"s0.026595"	"s0.0263"	"s0.042332"	"s0.010438"	"s1.011481"	"s0.378878"	"s0.396578"	"s0.307157"	"s0.324653"	"s0.274929"	"s0.234285"	"s0.239084"	"s0.319617"	"s0.232671"	"s0.19847"	"s0.170401"	"s0.137734"	"s0.013358"	"s0.013013"	"s0.038055"	"s0.032215"	"s1.894106"	"s0.187223"	"s0.11751"	"s0.180557"	"s0.16108"	"s0.112168"	"s0.100679"	"s0.143945"	"s0.09112"	"s0.096613"	"s0.081637"	"s0.086602"	"s0.079332"	false
"s0.158438"	"s0.132763"	"s0.251257"	"s0.084445"	"s-58.850979"	"s3.908171"	"s-1.059393"	"s2.945391"	"s-0.427713"	"s0.394318"	"s0.068616"	"s0.649078"	"s0.110119"	"s0.27424"	"s0.439031"	"s-0.007371"	"s0.413772"	"s0.038895"	"s0.03649"	"s0.064521"	"s0.037134"	"s2.44062"	"s1.048418"	"s0.67555"	"s0.716225"	"s0.578505"	"s0.562734"	"s0.518199"	"s0.494375"	"s0.551787"	"s0.496808"	"s0.446943"	"s0.462757"	"s0.449666"	"s0.030105"	"s0.028708"	"s0.045649"	"s0.009215"	"s6.826471"	"s1.035954"	"s0.532175"	"s0.71868"	"s0.479836"	"s0.258631"	"s0.274536"	"s0.270419"	"s0.297679"	"s0.203451"	"s0.155156"	"s0.197571"	"s0.181609"	"s0.011335"	"s0.009594"	"s0.029854"	"s0.01268"	"s4.668495"	"s0.307164"	"s0.150665"	"s0.231376"	"s0.121334"	"s0.09702"	"s0.074997"	"s0.088542"	"s0.09859"	"s0.103509"	"s0.060022"	"s0.070836"	"s0.079707"	false
"s0.137852"	"s0.103584"	"s0.222535"	"s0.091702"	"s-70.202633"	"s4.098572"	"s0.47858"	"s0.562393"	"s0.414018"	"s0.40925"	"s0.752642"	"s0.426"	"s0.321491"	"s0.369263"	"s0.143466"	"s0.634296"	"s0.548279"	"s0.069332"	"s0.064989"	"s0.159034"	"s0.041893"	"s4.937607"	"s1.370756"	"s1.116817"	"s0.972609"	"s0.739623"	"s0.746056"	"s0.649028"	"s0.671726"	"s0.593528"	"s0.599412"	"s0.561659"	"s0.499849"	"s0.531569"	"s0.02701"	"s0.023392"	"s0.054004"	"s0.010719"	"s2.560303"	"s0.521344"	"s0.485877"	"s0.549247"	"s0.375072"	"s0.366412"	"s0.307284"	"s0.331869"	"s0.243006"	"s0.318816"	"s0.198197"	"s0.170235"	"s0.249789"	"s0.027732"	"s0.031376"	"s0.041365"	"s0.03195"	"s1.532386"	"s0.377279"	"s0.260158"	"s0.233393"	"s0.167695"	"s0.151674"	"s0.118386"	"s0.126209"	"s0.107391"	"s0.137032"	"s0.096763"	"s0.081345"	"s0.110262"	false
"s0.066699"	"s0.054974"	"s0.087496"	"s0.088177"	"s-79.342848"	"s7.203415"	"s0.093353"	"s2.602346"	"s0.601074"	"s1.278419"	"s0.775754"	"s0.12544"	"s0.510134"	"s0.527161"	"s0.658209"	"s0.67101"	"s0.67603"	"s0.027234"	"s0.023614"	"s0.051687"	"s0.03991"	"s5.995396"	"s1.382485"	"s1.224589"	"s0.839833"	"s0.758271"	"s0.609482"	"s0.59918"	"s0.604349"	"s0.546816"	"s0.583321"	"s0.497154"	"s0.495982"	"s0.503858"	"s0.029381"	"s0.025751"	"s0.050361"	"s0.010626"	"s5.547197"	"s1.224563"	"s0.870912"	"s0.656914"	"s0.807967"	"s0.414301"	"s0.457093"	"s0.365676"	"s0.367973"	"s0.251014"	"s0.354383"	"s0.396547"	"s0.368204"	"s0.01766"	"s0.019497"	"s0.036657"	"s0.032371"	"s2.320742"	"s0.406816"	"s0.339803"	"s0.265488"	"s0.196026"	"s0.20179"	"s0.141953"	"s0.146834"	"s0.196309"	"s0.173013"	"s0.130853"	"s0.155817"	"s0.20451"	true
"s0.122513"	"s0.078336"	"s0.225023"	"s0.087812"	"s-60.634562"	"s3.258444"	"s0.390297"	"s2.301738"	"s0.494765"	"s0.241387"	"s0.304955"	"s0.592481"	"s0.49624"	"s0.785641"	"s0.170596"	"s0.387772"	"s0.370028"	"s0.035049"	"s0.030803"	"s0.083759"	"s0.041793"	"s1.754238"	"s0.710073"	"s0.547171"	"s0.607589"	"s0.48624"	"s0.437646"	"s0.444169"	"s0.453822"	"s0.439787"	"s0.412864"	"s0.406703"	"s0.391638"	"s0.388137"	"s0.017815"	"s0.013264"	"s0.036249"	"s0.011041"	"s2.309894"	"s0.662894"	"s0.236054"	"s0.392776"	"s0.249584"	"s0.223563"	"s0.170405"	"s0.255432"	"s0.17115"	"s0.162216"	"s0.149345"	"s0.155383"	"s0.110667"	"s0.008705"	"s0.012981"	"s0.029513"	"s0.03183"	"s2.714833"	"s0.390184"	"s0.098428"	"s0.150185"	"s0.091324"	"s0.099368"	"s0.072888"	"s0.091695"	"s0.077523"	"s0.07131"	"s0.053027"	"s0.072421"	"s0.058753"	true
"s0.187566"	"s0.142316"	"s0.332057"	"s0.088505"	"s-68.017107"	"s2.10454"	"s0.474701"	"s1.740193"	"s0.947206"	"s0.891016"	"s0.606447"	"s0.689756"	"s0.651233"	"s0.443955"	"s0.553559"	"s0.584387"	"s0.496935"	"s0.061342"	"s0.065706"	"s0.134846"	"s0.037284"	"s3.325888"	"s1.168975"	"s0.79865"	"s0.714188"	"s0.565637"	"s0.552947"	"s0.534633"	"s0.500815"	"s0.528824"	"s0.487836"	"s0.457907"	"s0.471127"	"s0.459082"	"s0.025797"	"s0.023779"	"s0.045985"	"s0.010083"	"s1.842824"	"s0.6433"	"s0.464541"	"s0.37983"	"s0.560811"	"s0.274021"	"s0.291715"	"s0.333365"	"s0.247276"	"s0.214641"	"s0.204582"	"s0.186112"	"s0.247716"	"s0.014884"	"s0.01619"	"s0.037426"	"s0.032579"	"s1.818793"	"s0.294796"	"s0.234512"	"s0.110269"	"s0.10597"	"s0.107957"	"s0.092854"	"s0.098088"	"s0.113321"	"s0.062157"	"s0.10627"	"s0.087024"	"s0.099868"	false
"s0.13162"	"s0.082871"	"s0.198293"	"s0.088124"	"s-65.705776"	"s4.502733"	"s1.656595"	"s0.561341"	"s0.730769"	"s0.697882"	"s0.161788"	"s0.390822"	"s0.544816"	"s0.577101"	"s0.351382"	"s0.34084"	"s0.775994"	"s0.036478"	"s0.028249"	"s0.121703"	"s0.041014"	"s2.108706"	"s0.781797"	"s0.717982"	"s0.696703"	"s0.659994"	"s0.619306"	"s0.540189"	"s0.488381"	"s0.492313"	"s0.443568"	"s0.43848"	"s0.441969"	"s0.424319"	"s0.022559"	"s0.022911"	"s0.069697"	"s0.011074"	"s2.216768"	"s0.532586"	"s0.723654"	"s0.578754"	"s0.425979"	"s0.386758"	"s0.574397"	"s0.38759"	"s0.293137"	"s0.285633"	"s0.261887"	"s0.285093"	"s0.201927"	"s0.014212"	"s0.015414"	"s0.042838"	"s0.031973"	"s1.803514"	"s0.219794"	"s0.20685"	"s0.22132"	"s0.161944"	"s0.167844"	"s0.127458"	"s0.072233"	"s0.107038"	"s0.074223"	"s0.062459"	"s0.078228"	"s0.085991"	true
"s0.099125"	"s0.06831"	"s0.139007"	"s0.090601"	"s-61.219047"	"s5.334169"	"s-0.268107"	"s0.296002"	"s0.419041"	"s0.164826"	"s0.692742"	"s0.577321"	"s0.589332"	"s0.472454"	"s0.264977"	"s0.280125"	"s0.518476"	"s0.025556"	"s0.022613"	"s0.051989"	"s0.042018"	"s2.257168"	"s0.949833"	"s0.710047"	"s0.889762"	"s0.513559"	"s0.549766"	"s0.552638"	"s0.556624"	"s0.492476"	"s0.511776"	"s0.48154"	"s0.41554"	"s0.438192"	"s0.014336"	"s0.013222"	"s0.028822"	"s0.010756"	"s1.032685"	"s0.662835"	"s0.410931"	"s0.50845"	"s0.201042"	"s0.230011"	"s0.304245"	"s0.256794"	"s0.262342"	"s0.250623"	"s0.198491"	"s0.161209"	"s0.174487"	"s0.008541"	"s0.01239"	"s0.031176"	"s0.032102"	"s1.63793"	"s0.25646"	"s0.187885"	"s0.257505"	"s0.081382"	"s0.079224"	"s0.090695"	"s0.104398"	"s0.119555"	"s0.100975"	"s0.075856"	"s0.053468"	"s0.0885"	true
"s0.137178"	"s0.101553"	"s0.221061"	"s0.092463"	"s-72.715774"	"s3.145448"	"s1.110396"	"s1.538098"	"s1.080896"	"s0.981467"	"s0.604832"	"s0.897842"	"s0.527125"	"s0.57742"	"s0.605424"	"s0.515575"	"s0.55648"	"s0.086657"	"s0.085591"	"s0.185544"	"s0.042824"	"s5.848901"	"s1.699946"	"s1.439957"	"s0.911535"	"s0.76662"	"s0.67421"	"s0.534303"	"s0.496843"	"s0.514017"	"s0.460277"	"s0.449966"	"s0.452563"	"s0.482487"	"s0.03702"	"s0.032749"	"s0.067885"	"s0.011689"	"s4.455244"	"s0.977368"	"s0.958759"	"s0.466728"	"s0.371842"	"s0.405571"	"s0.302733"	"s0.217066"	"s0.157282"	"s0.2148"	"s0.155001"	"s0.239512"	"s0.30071"	"s0.022967"	"s0.02245"	"s0.050657"	"s0.031033"	"s2.176194"	"s0.446994"	"s0.39984"	"s0.203085"	"s0.196451"	"s0.180573"	"s0.126023"	"s0.071631"	"s0.104228"	"s0.070343"	"s0.082751"	"s0.088807"	"s0.126215"	false
"s0.059772"	"s0.04338"	"s0.0867"	"s0.090372"	"s-78.05027"	"s7.016331"	"s-0.243358"	"s2.126187"	"s0.536232"	"s1.513093"	"s1.066836"	"s-0.087157"	"s0.667296"	"s0.377384"	"s0.644735"	"s0.673776"	"s0.304886"	"s0.019375"	"s0.016065"	"s0.044905"	"s0.039662"	"s4.365855"	"s0.818096"	"s0.737518"	"s0.723785"	"s0.676773"	"s0.542569"	"s0.489511"	"s0.519477"	"s0.479614"	"s0.475595"	"s0.452684"	"s0.429153"	"s0.458731"	"s0.022415"	"s0.018222"	"s0.045497"	"s0.009418"	"s4.750369"	"s0.882533"	"s0.560545"	"s0.903813"	"s0.914042"	"s0.489178"	"s0.385993"	"s0.508607"	"s0.44194"	"s0.469761"	"s0.395459"	"s0.297194"	"s0.423596"	"s0.011837"	"s0.016541"	"s0.036022"	"s0.03195"	"s2.957286"	"s0.350738"	"s0.217364"	"s0.294362"	"s0.28866"	"s0.135197"	"s0.088883"	"s0.14091"	"s0.115363"	"s0.092668"	"s0.117488"	"s0.078168"	"s0.110415"	true
"s0.076467"	"s0.054423"	"s0.121773"	"s0.090564"	"s-70.692507"	"s5.12707"	"s0.548922"	"s1.579016"	"s1.329885"	"s0.748587"	"s0.268012"	"s0.477751"	"s0.504835"	"s0.443754"	"s0.336907"	"s0.322482"	"s0.422697"	"s0.031524"	"s0.028126"	"s0.074297"	"s0.041546"	"s3.315113"	"s1.170795"	"s0.853556"	"s0.622639"	"s0.621308"	"s0.506227"	"s0.612488"	"s0.485489"	"s0.584101"	"s0.496438"	"s0.552423"	"s0.529919"	"s0.557544"	"s0.029678"	"s0.025112"	"s0.070453"	"s0.00868"	"s2.698406"	"s1.607807"	"s0.454282"	"s0.473083"	"s0.407218"	"s0.235586"	"s0.231468"	"s0.376765"	"s0.378574"	"s0.274849"	"s0.279781"	"s0.40792"	"s0.435484"	"s0.01606"	"s0.019082"	"s0.057397"	"s0.032093"	"s2.307072"	"s0.386921"	"s0.260971"	"s0.170173"	"s0.157163"	"s0.110059"	"s0.131977"	"s0.104056"	"s0.124623"	"s0.104021"	"s0.128731"	"s0.162528"	"s0.143012"	true
"s0.06492"	"s0.045445"	"s0.0859"	"s0.092435"	"s-70.66647"	"s7.381276"	"s0.369251"	"s2.126659"	"s0.012958"	"s1.135803"	"s-0.04786"	"s0.234753"	"s0.773966"	"s0.383065"	"s0.599478"	"s-0.40281"	"s1.160861"	"s0.025922"	"s0.019731"	"s0.056439"	"s0.044289"	"s3.704654"	"s1.143525"	"s1.065556"	"s0.769118"	"s0.746749"	"s0.58333"	"s0.705172"	"s0.605875"	"s0.524674"	"s0.535558"	"s0.55039"	"s0.555271"	"s0.604944"	"s0.013771"	"s0.011184"	"s0.032234"	"s0.011187"	"s2.553479"	"s0.711006"	"s0.641649"	"s0.48461"	"s0.487178"	"s0.373188"	"s0.45519"	"s0.51926"	"s0.402344"	"s0.331281"	"s0.292195"	"s0.311229"	"s0.387254"	"s0.014204"	"s0.015184"	"s0.051114"	"s0.030721"	"s1.848966"	"s0.373684"	"s0.367318"	"s0.209585"	"s0.24217"	"s0.159938"	"s0.176409"	"s0.18057"	"s0.10852"	"s0.127701"	"s0.109941"	"s0.1049"	"s0.129095"	true
"s0.078031"	"s0.058844"	"s0.120569"	"s0.095804"	"s-72.467395"	"s5.683049"	"s0.963013"	"s1.79264"	"s0.356574"	"s1.090124"	"s0.757138"	"s0.257902"	"s0.958788"	"s0.442659"	"s0.65784"	"s0.488774"	"s0.812127"	"s0.042952"	"s0.038103"	"s0.128398"	"s0.04339"	"s4.577966"	"s1.400481"	"s1.068153"	"s1.056233"	"s0.709174"	"s0.668395"	"s0.572578"	"s0.520183"	"s0.526406"	"s0.46975"	"s0.470351"	"s0.448303"	"s0.554238"	"s0.015052"	"s0.013517"	"s0.031339"	"s0.010557"	"s2.904445"	"s0.647102"	"s1.106367"	"s0.827986"	"s0.756614"	"s0.557229"	"s0.27559"	"s0.278169"	"s0.396563"	"s0.272482"	"s0.271889"	"s0.319346"	"s0.44951"	"s0.012806"	"s0.013018"	"s0.054098"	"s0.030715"	"s1.750286"	"s0.289372"	"s0.265715"	"s0.323198"	"s0.170697"	"s0.188717"	"s0.144612"	"s0.092889"	"s0.093006"	"s0.086792"	"s0.08896"	"s0.111116"	"s0.151201"	true
"s0.051875"	"s0.034501"	"s0.058247"	"s0.096442"	"s-68.678332"	"s6.474245"	"s2.18994"	"s1.352981"	"s1.101944"	"s0.65269"	"s0.403141"	"s0.439915"	"s0.164046"	"s0.488156"	"s0.347748"	"s0.316626"	"s0.466456"	"s0.025466"	"s0.017731"	"s0.050627"	"s0.044002"	"s4.520675"	"s1.670035"	"s0.989977"	"s0.888502"	"s0.658886"	"s0.655275"	"s0.627372"	"s0.562826"	"s0.556488"	"s0.549716"	"s0.504377"	"s0.551902"	"s0.535696"	"s0.009276"	"s0.006763"	"s0.021736"	"s0.012457"	"s2.142844"	"s0.617722"	"s0.617787"	"s0.755098"	"s0.382899"	"s0.369182"	"s0.484144"	"s0.264353"	"s0.285646"	"s0.294076"	"s0.249632"	"s0.376692"	"s0.398609"	"s0.0086"	"s0.013069"	"s0.043145"	"s0.030734"	"s1.851704"	"s0.347343"	"s0.258388"	"s0.314844"	"s0.1664"	"s0.128255"	"s0.126751"	"s0.105793"	"s0.101339"	"s0.120598"	"s0.103914"	"s0.120467"	"s0.167546"	true
